id,Shipper_ID,Shipper_Name,Tracking_ID,Order_Granular_Status,Delivery_Type_Name,Service_Type,Service_Level,Parcel_Size_ID,Original_Weight,Create_Time,Delivery_Date,Gender,L1_Name,To_Postcode, Actual_delivery_fee, cod_collected, cod_fee, insured_value, insurance_fee, SST , Total_Charge,Country,created_at,updated_at
,,1,NVMY34535000013807,1,1,1,1,1,1,8/19/2024 18:52,8/21/2024,1,Negeri Sembilan,71450,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013801,1,1,1,1,1,1,8/19/2024 17:27,8/21/2024,1,Negeri Sembilan,70450,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013822,1,1,1,1,1,1,8/20/2024 14:12,8/21/2024,1,Terengganu,21450,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013820,1,1,1,1,1,9,8/20/2024 11:15,8/21/2024,1,Selangor,47301,15.4, -   , -   , -   , -   ,0.8,14.2,1,,
,,1,NVMY34535000013794,1,1,1,1,1,1,8/19/2024 15:19,8/21/2024,1,Selangor,43400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013814,1,1,1,1,1,1,8/19/2024 19:35,8/21/2024,0,Terengganu,23400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013805,1,1,1,1,1,1,8/19/2024 17:49,8/21/2024,1,Melaka,76300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013769,1,1,1,1,1,1,8/18/2024 19:15,8/21/2024,1,Perak,34600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013828,1,1,1,1,1,1,8/20/2024 14:18,8/21/2024,0,Kuala Lumpur,46100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013780,1,1,1,1,1,1,8/19/2024 14:09,8/21/2024,0,Selangor,62604,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013837,1,1,1,1,1,1,8/20/2024 15:07,8/21/2024,1,Selangor,45500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013779,1,1,1,1,1,1,8/19/2024 13:32,8/21/2024,0,Selangor,42300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013770,1,1,1,1,1,2,8/19/2024 10:03,8/21/2024,0,Johor,81300,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013823,1,1,1,1,1,1,8/20/2024 14:12,8/21/2024,1,Selangor,43000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013792,1,1,1,1,1,2,8/19/2024 14:43,8/21/2024,1,Selangor,40000,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013833,1,1,1,1,1,1,8/20/2024 14:23,8/21/2024,0,Pahang,28000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013782,1,1,1,1,1,1,8/19/2024 14:13,8/21/2024,1,Selangor,43800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013834,1,1,1,1,1,1,8/20/2024 14:23,8/21/2024,0,Kelantan,15100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013783,1,1,1,1,1,1,8/19/2024 14:13,8/21/2024,1,Johor,81750,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013789,1,1,1,1,1,1,8/19/2024 14:26,8/21/2024,0,Kuala Lumpur,51000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013829,1,1,1,1,1,1,8/20/2024 14:23,8/21/2024,0,Kelantan,15000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013841,1,1,1,1,1,1,8/20/2024 17:28,8/21/2024,1,Terengganu,21010,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013788,1,1,1,1,1,1,8/19/2024 14:26,8/22/2024,0,Kedah,8000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013808,1,1,1,1,1,1,8/19/2024 19:03,8/22/2024,1,Melaka,78300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013796,1,1,1,1,1,4,8/19/2024 15:28,8/22/2024,0,Selangor,40000,11.4, -   , -   , -   , -   ,0.56,9.96,1,,
,,1,NVMY34535000013799,1,1,1,1,1,10,8/19/2024 16:00,8/22/2024,0,Selangor,40000,16.2, -   , -   , -   , -   ,0.85,15.05,1,,
,,1,NVMY34535000013818,1,1,1,1,1,14,8/20/2024 11:15,8/22/2024,1,Selangor,47301,19.4, -   , -   , -   , -   ,1.04,18.44,1,,
,,1,NVMY34535000013787,1,1,1,1,1,1,8/19/2024 14:26,8/22/2024,0,Perak,33000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013810,1,1,1,1,1,1,8/19/2024 19:12,8/22/2024,1,Melaka,77000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013821,1,1,1,1,1,8,8/20/2024 11:15,8/22/2024,1,Selangor,47301,14.6, -   , -   , -   , -   ,0.76,13.36,1,,
,,1,NVMY34535000013811,1,1,1,1,1,1,8/19/2024 19:12,8/22/2024,1,Johor,84600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013819,1,1,1,1,1,15,8/20/2024 11:15,8/22/2024,1,Selangor,47301,20.2, -   , -   , -   , -   ,1.09,19.29,1,,
,,1,NVMY34535000013848,1,1,1,1,1,1,8/21/2024 15:08,8/22/2024,1,Pahang,26600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013839,1,1,1,1,1,3,8/20/2024 16:14,8/22/2024,1,Johor,81200,10.6, -   , -   , -   , -   ,0.52,9.12,1,,
,,1,NVMY34535000013803,1,1,1,1,1,1,8/19/2024 17:36,8/22/2024,1,Sarawak,93050,13, -   , -   , -   , -   ,0.78,13.78,0,,
,,1,NVMY34535000013845,1,1,1,1,1,1,8/21/2024 13:21,8/22/2024,0,Terengganu,24100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013851,1,1,1,1,1,1,8/21/2024 15:58,8/22/2024,1,Kelantan,17200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013843,1,1,1,1,1,1,8/20/2024 18:17,8/22/2024,1,Pahang,28000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013831,1,1,1,1,1,1,8/20/2024 14:23,8/22/2024,0,Perak,31500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013815,1,1,1,1,1,1,8/19/2024 19:35,8/22/2024,1,Kedah,8200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013791,1,1,1,1,1,1,8/19/2024 14:28,8/22/2024,0,Perlis,1000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013813,1,1,1,1,1,1,8/19/2024 19:12,8/22/2024,1,Johor,84900,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013827,1,1,1,1,1,1,8/20/2024 14:12,8/22/2024,1,Kedah,6300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013836,1,1,1,1,1,8,8/20/2024 14:35,8/22/2024,1,Selangor,40150,14.6, -   , -   , -   , -   ,0.76,13.36,1,,
,,1,NVMY34535000013806,1,1,1,1,1,2,8/19/2024 18:52,8/22/2024,1,Perak,31100,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013824,1,1,1,1,1,1,8/20/2024 14:12,8/22/2024,1,Johor,86200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013826,1,1,1,1,1,1,8/20/2024 14:12,8/22/2024,1,Perak,34850,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013830,1,1,1,1,1,1,8/20/2024 14:23,8/22/2024,0,Johor,81300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013785,1,1,1,1,1,1,8/19/2024 14:26,8/22/2024,0,Johor,81800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013812,1,1,1,1,1,1,8/19/2024 19:12,8/22/2024,1,Johor,83700,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013835,1,1,1,1,1,1,8/20/2024 14:27,8/22/2024,0,Johor,81200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013832,1,1,1,1,1,1,8/20/2024 14:23,8/23/2024,0,Kuala Lumpur,54000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013846,1,1,1,1,1,1,8/21/2024 14:32,8/23/2024,0,Selangor,40000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013878,1,1,1,1,1,5,8/22/2024 15:01,8/23/2024,0,Selangor,40000,12.2, -   , -   , -   , -   ,0.61,10.81,1,,
,,1,NVMY34535000013847,1,1,1,1,1,2,8/21/2024 15:01,8/23/2024,0,Johor,81750,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013881,1,1,1,1,1,6,8/22/2024 16:09,8/23/2024,0,Selangor,40000,13, -   , -   , -   , -   ,0.66,11.66,1,,
,,1,NVMY34535000013817,1,1,1,1,1,1,8/19/2024 19:35,8/23/2024,0,Sabah,89300,13, -   , -   , -   , -   ,0.78,13.78,0,,
,,1,NVMY34535000013866,1,1,1,1,1,1,8/21/2024 19:09,8/23/2024,0,Kuala Lumpur,59200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013844,1,1,1,1,1,1,8/21/2024 11:44,8/23/2024,1,Selangor,43200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013880,1,1,1,1,1,4,8/22/2024 15:26,8/23/2024,1,Terengganu,22000,11.4, -   , -   , -   , -   ,0.56,9.96,1,,
,,1,NVMY34535000013816,1,1,1,1,1,1,8/19/2024 19:35,8/23/2024,1,Sarawak,96100,13, -   , -   , -   , -   ,0.78,13.78,0,,
,,1,NVMY34535000013790,1,1,1,1,1,1,8/19/2024 14:26,8/23/2024,0,Johor,86800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013859,1,1,1,1,1,6,8/21/2024 17:41,8/23/2024,1,Terengganu,24000,13, -   , -   , -   , -   ,0.66,11.66,1,,
,,1,NVMY34535000013849,1,1,1,1,1,1,8/21/2024 15:39,8/23/2024,1,Selangor,40200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013865,1,1,1,1,1,14,8/21/2024 18:26,8/23/2024,0,Pahang,26600,19.4, -   , -   , -   , -   ,1.04,18.44,1,,
,,1,NVMY34535000013798,1,1,1,1,1,1,8/19/2024 15:34,8/23/2024,1,Selangor,68000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013877,1,1,1,1,1,1,8/22/2024 14:53,8/23/2024,1,Pahang,28200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013884,1,1,1,1,1,1,8/22/2024 16:17,8/23/2024,1,Pahang,27200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013857,1,1,1,1,1,1,8/21/2024 17:35,8/23/2024,0,Selangor,40150,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013853,1,1,1,1,1,1,8/21/2024 17:13,8/23/2024,1,Selangor,44300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013854,1,1,1,1,1,1,8/21/2024 17:13,8/23/2024,1,Johor,86800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013873,1,1,1,1,1,1,8/22/2024 14:40,8/23/2024,1,Kuala Lumpur,54200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013842,1,1,1,1,1,1,8/20/2024 18:12,8/23/2024,1,Kuala Lumpur,51100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013850,1,1,1,1,1,1,8/21/2024 15:42,8/23/2024,0,Selangor,40150,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013883,1,1,1,1,1,1,8/22/2024 16:15,8/24/2024,1,Johor,84000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013882,1,1,1,1,1,1,8/22/2024 16:13,8/24/2024,0,Negeri Sembilan,70450,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013856,1,1,1,1,1,1,8/21/2024 17:35,8/24/2024,1,Perak,31350,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013871,1,1,1,1,1,1,8/22/2024 12:16,8/24/2024,1,Johor,86400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013868,1,1,1,1,1,2,8/22/2024 11:19,8/24/2024,1,Pulau Pinang,14000,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013874,1,1,1,1,1,1,8/22/2024 14:53,8/24/2024,1,Perak,31400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013886,1,1,1,1,1,1,8/22/2024 16:25,8/24/2024,0,Kedah,8000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013876,1,1,1,1,1,1,8/22/2024 14:53,8/24/2024,1,Johor,84600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013887,1,1,1,1,1,1,8/22/2024 16:28,8/24/2024,0,Negeri Sembilan,70300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013863,1,1,1,1,1,1,8/21/2024 17:52,8/24/2024,1,Kelantan,15000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013879,1,1,1,1,1,1,8/22/2024 15:09,8/24/2024,0,Negeri Sembilan,71500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013869,1,1,1,1,1,1,8/22/2024 11:19,8/24/2024,0,Johor,81000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013897,1,1,1,1,1,2,8/22/2024 19:02,8/24/2024,1,Selangor,42500,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013864,1,1,1,1,1,1,8/21/2024 17:52,8/24/2024,1,Johor,84800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013860,1,1,1,1,1,1,8/21/2024 17:52,8/24/2024,1,Selangor,43000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013875,1,1,1,1,1,1,8/22/2024 14:53,8/24/2024,1,Johor,81300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013858,1,1,1,1,1,1,8/21/2024 17:38,8/24/2024,1,Kedah,9000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013855,1,1,1,1,1,1,8/21/2024 17:30,8/24/2024,0,Selangor,53100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013852,1,1,1,1,1,1,8/21/2024 17:13,8/24/2024,0,Negeri Sembilan,71900,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013885,1,1,1,1,1,1,8/22/2024 16:19,8/24/2024,0,Kedah,6000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013894,1,1,1,1,1,1,8/22/2024 18:54,8/24/2024,0,Negeri Sembilan,71800,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013867,1,1,1,1,1,1,8/21/2024 19:13,8/24/2024,1,Johor,81750,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013870,1,1,1,1,1,1,8/22/2024 11:22,8/24/2024,0,Terengganu,24000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013892,1,1,1,1,1,1,8/22/2024 18:43,8/24/2024,0,Kuala Lumpur,54200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013891,1,1,1,1,1,1,8/22/2024 18:43,8/25/2024,1,Perak,32610,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013917,1,1,1,1,1,14,8/24/2024 17:23,8/25/2024,0,Pahang,26600,19.4, -   , -   , -   , -   ,1.04,18.44,1,,
,,1,NVMY34535000013898,1,1,1,1,1,1,8/23/2024 17:39,8/25/2024,1,Terengganu,21300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013895,1,1,1,1,1,1,8/22/2024 19:02,8/25/2024,1,Selangor,42200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013908,1,1,1,1,1,1,8/24/2024 11:43,8/25/2024,0,Selangor,47650,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013904,1,1,1,1,1,1,8/24/2024 9:59,8/25/2024,1,Selangor,47100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013913,1,1,1,1,1,11,8/24/2024 13:37,8/25/2024,1,Negeri Sembilan,71700,17, -   , -   , -   , -   ,0.9,15.9,1,,
,,1,NVMY34535000013909,1,1,1,1,1,11,8/24/2024 13:37,8/25/2024,1,Negeri Sembilan,71700,17, -   , -   , -   , -   ,0.9,15.9,1,,
,,1,NVMY34535000013911,1,1,1,1,1,11,8/24/2024 13:37,8/25/2024,1,Negeri Sembilan,71700,17, -   , -   , -   , -   ,0.9,15.9,1,,
,,1,NVMY34535000013912,1,1,1,1,1,11,8/24/2024 13:37,8/25/2024,1,Negeri Sembilan,71700,17, -   , -   , -   , -   ,0.9,15.9,1,,
,,1,NVMY34535000013910,1,1,1,1,1,11,8/24/2024 13:37,8/25/2024,1,Negeri Sembilan,71700,17, -   , -   , -   , -   ,0.9,15.9,1,,
,,1,NVMY34535000013862,1,1,1,1,1,1,8/21/2024 17:52,8/25/2024,0,Melaka,77400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013888,1,1,1,1,1,1,8/22/2024 16:30,8/25/2024,0,Melaka,75450,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013901,1,1,1,1,1,1,8/24/2024 9:51,8/25/2024,1,Terengganu,21600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013914,1,1,1,1,1,1,8/24/2024 13:48,8/25/2024,1,Melaka,75150,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013946,1,1,1,1,1,1,8/25/2024 17:58,8/26/2024,1,Terengganu,21300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013872,1,1,1,1,1,1,8/22/2024 14:18,8/26/2024,0,Sabah,89600,13, -   , -   , -   , -   ,0.78,13.78,0,,
,,1,NVMY34535000013900,1,1,1,1,1,3,8/23/2024 18:24,8/26/2024,1,Johor,81700,10.6, -   , -   , -   , -   ,0.52,9.12,1,,
,,1,NVMY34535000013921,1,1,1,1,1,1,8/24/2024 19:49,8/26/2024,1,Pahang,25150,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013942,1,1,1,1,1,1,8/25/2024 17:44,8/26/2024,1,Terengganu,20050,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013915,1,1,1,1,1,2,8/24/2024 16:14,8/26/2024,0,Perak,31450,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013943,1,1,1,1,1,1,8/25/2024 17:44,8/26/2024,1,Selangor,42300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013928,1,1,1,1,1,1,8/25/2024 10:41,8/26/2024,0,Selangor,47000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013902,1,1,1,1,1,1,8/24/2024 9:51,8/26/2024,0,Perak,31400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013905,1,1,1,1,1,1,8/24/2024 9:59,8/26/2024,1,Perak,31950,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013903,1,1,1,1,1,1,8/24/2024 9:55,8/26/2024,1,Johor,81500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013916,1,1,1,1,1,1,8/24/2024 16:14,8/26/2024,1,Selangor,47170,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013926,1,1,1,1,1,5,8/25/2024 10:09,8/26/2024,1,Kuala Lumpur,56000,12.2, -   , -   , -   , -   ,0.61,10.81,1,,
,,1,NVMY34535000013936,1,1,1,1,1,2,8/25/2024 17:04,8/26/2024,0,Selangor,41200,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013861,1,1,1,1,1,1,8/21/2024 17:52,8/26/2024,1,Johor,81100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013907,1,1,1,1,1,5,8/24/2024 11:13,8/26/2024,0,Pahang,39100,12.2, -   , -   , -   , -   ,0.61,10.81,1,,
,,1,NVMY34535000013906,1,1,1,1,1,8,8/24/2024 11:13,8/26/2024,0,Pahang,39100,14.6, -   , -   , -   , -   ,0.76,13.36,1,,
,,1,NVMY34535000013932,1,1,1,1,1,1,8/25/2024 15:23,8/26/2024,0,Kuala Lumpur,46100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013929,1,1,1,1,1,2,8/25/2024 12:05,8/26/2024,1,Kuala Lumpur,55100,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013930,1,1,1,1,1,3,8/25/2024 14:41,8/26/2024,0,Selangor,40000,10.6, -   , -   , -   , -   ,0.52,9.12,1,,
,,1,NVMY34535000013918,1,1,1,1,1,3,8/24/2024 17:30,8/26/2024,0,Pahang,25000,10.6, -   , -   ,"4,500.00",67.5,4.57,80.67,1,,
,,1,NVMY34535000013896,1,1,1,1,1,1,8/22/2024 19:02,8/26/2024,1,Johor,81560,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013931,1,1,1,1,1,1,8/25/2024 15:19,8/26/2024,1,Kelantan,17000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013899,1,1,1,1,1,1,8/23/2024 18:04,8/26/2024,0,Selangor,48000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013944,1,1,1,1,1,1,8/25/2024 17:52,8/26/2024,0,Selangor,40460,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013933,1,1,1,1,1,1,8/25/2024 15:59,8/26/2024,1,Pahang,27600,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013890,1,1,1,1,1,1,8/22/2024 18:43,8/26/2024,0,Selangor,68100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013889,1,1,1,1,1,1,8/22/2024 18:06,8/26/2024,1,Selangor,42500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013927,1,1,1,1,1,1,8/25/2024 10:37,8/26/2024,1,Selangor,68100,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013939,1,1,1,1,1,10,8/25/2024 17:27,8/26/2024,1,Terengganu,23100,16.2, -   , -   , -   , -   ,0.85,15.05,1,,
,,1,NVMY34535000013948,1,1,1,1,1,1,8/25/2024 20:23,8/27/2024,1,Pahang,27200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013922,1,1,1,1,1,1,8/24/2024 19:49,8/27/2024,1,Johor,81900,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013954,1,1,1,1,1,1,8/26/2024 12:08,8/27/2024,0,Terengganu,21300,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013969,1,1,1,1,1,1,8/26/2024 15:33,8/27/2024,0,Selangor,40000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013950,1,1,1,1,1,1,8/26/2024 11:03,8/27/2024,0,Terengganu,22200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013955,1,1,1,1,1,1,8/26/2024 12:08,8/27/2024,1,Kelantan,18000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013923,1,1,1,1,1,1,8/24/2024 19:49,8/27/2024,1,Kedah,9000,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013934,1,1,1,1,1,1,8/25/2024 16:33,8/27/2024,1,Pulau Pinang,14400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013951,1,1,1,1,1,2,8/26/2024 11:47,8/27/2024,0,Melaka,75450,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013937,1,1,1,1,1,1,8/25/2024 17:11,8/27/2024,1,Selangor,41200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013940,1,1,1,1,1,1,8/25/2024 17:34,8/27/2024,0,Pulau Pinang,13050,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013941,1,1,1,1,1,1,8/25/2024 17:44,8/27/2024,1,Perak,31500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013935,1,1,1,1,1,1,8/25/2024 16:59,8/27/2024,0,Selangor,47620,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013924,1,1,1,1,1,1,8/24/2024 19:49,8/27/2024,0,Perak,31400,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013965,1,1,1,1,1,1,8/26/2024 15:13,8/27/2024,1,Pahang,26060,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013949,1,1,1,1,1,15,8/26/2024 10:08,8/27/2024,1,Terengganu,21100,20.2, -   , -   , -   , -   ,1.09,19.29,1,,
,,1,NVMY34535000013952,1,1,1,1,1,2,8/26/2024 11:51,8/27/2024,0,Selangor,68100,9.8, -   , -   , -   , -   ,0.47,8.27,1,,
,,1,NVMY34535000013938,1,1,1,1,1,1,8/25/2024 17:11,8/27/2024,1,Perak,34500,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013945,1,1,1,1,1,1,8/25/2024 17:58,8/27/2024,0,Johor,81900,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013925,1,1,1,1,1,1,8/24/2024 19:49,8/27/2024,1,Pulau Pinang,10150,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013919,1,1,1,1,1,6,8/24/2024 19:38,8/27/2024,1,Johor,81750,13, -   , -   , -   , -   ,0.66,11.66,1,,
,,1,NVMY34535000013893,1,1,1,1,1,1,8/22/2024 18:43,8/28/2024,0,Sarawak,98000,13, -   , -   , -   , -   ,0.78,13.78,0,,
,,1,NVMY34535000013963,1,1,1,1,1,1,8/26/2024 14:57,8/28/2024,1,Melaka,77200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013972,1,1,1,1,1,1,8/26/2024 16:04,8/28/2024,0,Melaka,75200,9, -   , -   , -   , -   ,0.42,7.42,1,,
,,1,NVMY34535000013983,1,1,1,1,1,4,8/27/2024 11:24,8/28/2024,1,Terengganu,20050,11.4, -   , -   , -   , -   ,0.56,9.96,1,,
